Филькино;22897;Свердловская;24;Серов;6600003400400;-1;Asia/Yekaterinburg
Сарапала;75721;Татарстан;39;Заинский;1602000005600;-1;Europe/Moscow
Кудьма;2810;Нижегородская;67;Богородский;5200500005700;-1;Europe/Moscow
Гродеково;36224;Хабаровский;14;"Имени Лазо";2700800000800;0;Asia/Vladivostok
Херсонский;55150;Ставропольский;19;Буденновский;2600700003200;0;Europe/Moscow
Биектау;55022;Татарстан;39;Рыбно-Слободский;1603500000700;0;Europe/Moscow
Мальцы;58902;Московская;9;Чехов;5000005311600;-1;Europe/Moscow
Берняково;55822;Московская;9;Коломна;5000002701400;-1;Europe/Moscow
Березово;47857;Новосибирская;23;Маслянинский;5401800000500;0;Asia/Novosibirsk
"Большое Шелепино";44079;Тульская;37;Алексинский;7100200001600;-1;Europe/Moscow
Молькино;52051;Рязанская;41;Клепиковский;6200600016800;-1;Europe/Moscow
Лощинино;34150;Рязанская;41;Касимовский;6200500011200;-1;Europe/Moscow
Новокиевка;59447;Волгоградская;40;Новоаннинский;3402100000800;0;Europe/Volgograd
Аропаккузи;51706;Ленинградская;26;Ломоносовский;4701200003000;-1;Europe/Moscow
Коробкино;53508;Курская;62;Дмитриевский;4600600000700;-1;Europe/Moscow
"Новая Габсельга";56650;Карелия;73;Медвежьегорский;1000800000600;0;Europe/Moscow
Сластуха;76045;Саратовская;47;Екатериновский;6401300005200;0;Europe/Saratov
Кытыл-Дюра;55491;"Саха /Якутия/";10;Хангаласский;1403200000900;0;Asia/Yakutsk
Петрово;33982;Московская;9;"Серебряные Пруды";5000004305800;-1;Europe/Zaporozhye
"Большой Порек";57328;Кировская;44;Кильмезский;4301200001100;0;Europe/Kirov
"Русские Алгаши";57492;Чувашская;64;Шумерлинский;2101900004100;0;Europe/Moscow
СУ-847;60534;Московская;9;Дмитровский;5000500051500;-1;Europe/Moscow
"Красное Подгороднее";30208;Белгородская;16;Яковлевский;3102100003700;-1;Europe/Moscow
Стремоухово;60522;Московская;9;Волоколамский;5000300019400;-1;Europe/Moscow
Береговой;13265;Омская;15;Омск;5500000100300;-1;Asia/Omsk
Вагайцево;31969;Новосибирская;23;Ордынский;5402000000400;-1;Asia/Novosibirsk
Чекмово;61039;Московская;9;Пушкинский;5002700008600;-1;Europe/Moscow
"Новые Шальтямы";43785;Чувашская;64;Канашский;2100700006700;0;Europe/Moscow
Луговая;59176;Московская;9;Одинцовский;5002200010600;-1;Europe/Moscow
Нариманова;31430;Тюменская;52;Тюменский;7200100004800;0;Asia/Yekaterinburg
"Копцевы Хутора";54650;Липецкая;60;Липецкий;4801900003100;0;Europe/Moscow
"Починок Кучук";56440;Татарстан;39;Кукморский;1602400007600;0;Europe/Moscow
Новоусманово;33103;Башкортостан;27;Бурзянский;0201800000500;0;Asia/Yekaterinburg
"Горячий Ключ";35;Омская;15;Омский;5502100001500;-1;Asia/Omsk
Запорожское;33467;Ленинградская;26;Приозерский;4701500000500;-1;Europe/Moscow
Молзино;14886;Московская;9;Ногинский;5002100006700;-1;Europe/Moscow
Маяк;47827;Челябинская;3;Брединский;7402700001800;0;Asia/Yekaterinburg
Покровское;62953;Ставропольский;19;Красногвардейский;2601400000800;-1;Europe/Moscow
Солчур;37780;Тыва;75;Овюрский;1700800001600;0;Asia/Krasnoyarsk
Святица;45304;Кировская;44;Фаленский;4303700004400;0;Europe/Kirov
Ремовский;52172;Алтайский;2;Локтевский;2202700002300;0;Asia/Barnaul
"Красная Новь";53522;Курская;62;Льговский;4601300004200;-1;Europe/Moscow
Батайск;1072;Ростовская;45;Батайск;6100000300000;-1;Europe/Moscow
Волотово;29880;Белгородская;16;Чернянский;3101900001300;-1;Europe/Moscow
Вербочки;63411;Ростовская;45;Морозовский;6102500001000;0;Europe/Moscow
Барбашина;45765;Свердловская;24;Слободо-Туринский;6602300000300;-1;Asia/Yekaterinburg
Шелгуново;78681;Новгородская;31;Старорусский;5301700009600;0;Europe/Moscow
Коротаново;78454;Челябинская;3;Чебаркульский;7404200003000;-1;Asia/Yekaterinburg
"Большие Яльчики";39024;Чувашская;64;Яльчикский;2102100001200;0;Europe/Moscow
Астрецово;16134;Московская;9;Дмитровский;5000500004400;-1;Europe/Moscow
Молодцово;23656;Ленинградская;26;Кировский;4701000000400;-1;Europe/Moscow
"Новый Ропск";45095;Брянская;29;Климовский;3201200006300;0;Europe/Moscow
Черебаево;76071;Волгоградская;40;Старополтавский;3402900002200;0;Europe/Volgograd
"Большая Рига";43319;Курганская;28;Шумихинский;4502300000700;0;Asia/Yekaterinburg
Новогригорьевка;75005;Ростовская;45;Октябрьский;6102900005200;0;Europe/Moscow
Лемешино;58732;Московская;9;Шатура;5000005110400;-1;Europe/Moscow
Понарино;60023;Московская;9;Орехово-Зуевский;5002400012400;-1;Europe/Moscow
Заозерье;49411;Ленинградская;26;Гатчинский;4700700007200;0;Europe/Moscow
Макеиха;58999;Московская;9;Руза;5000004510400;-1;Europe/Moscow
Черемшан;1530;Татарстан;39;Черемшанский;1604200000100;0;Europe/Moscow
Вязищи;57233;Московская;9;Серпуховский;5003200004400;-1;Europe/Moscow
"Вороний Остров";50919;Ленинградская;26;Тосненский;4701800056900;-1;Europe/Moscow
Кумакское;37985;Оренбургская;5;Соль-Илецкий;5601500001300;0;Asia/Yekaterinburg
Элита;33385;Омская;15;Москаленский;5501400006000;0;Asia/Omsk
Черноморовский;55201;Волгоградская;40;Октябрьский;3402200002400;0;Europe/Volgograd
Сафарово;48035;Башкортостан;27;Учалинский;0204600003300;-1;Asia/Yekaterinburg
Новоселки;52225;Рязанская;41;Шацкий;6202400008900;-1;Europe/Moscow
Теньгушево;15780;Мордовия;68;Теньгушевский;1302100000100;0;Europe/Moscow
Трубецкой;30806;Белгородская;16;Яковлевский;3102100008300;-1;Europe/Moscow
Николаевка;15237;Башкортостан;27;Уфимский;0200100005700;0;Asia/Yekaterinburg
Заповедный;13658;Курская;62;Курский;4602900006400;-1;Europe/Moscow
"Семеновский Завод";60241;Московская;9;Шатура;5000005116400;-1;Europe/Moscow
"Новая Романовка";49275;Брянская;29;Мглинский;3201600008300;0;Europe/Moscow
Широкое;39277;Крым;90;Нижнегорский;9100800001900;-1;Europe/Simferopol
Устье;36914;Рязанская;41;Сасовский;6201800011300;-1;Europe/Moscow
Коксовый;32766;Ростовская;45;Белокалитвинский;6100500003900;-1;Europe/Moscow
Апшеронск;1386;Краснодарский;7;Апшеронский;2300400100000;-1;Europe/Moscow
Кирилловка;14397;Краснодарский;7;Новороссийск;2300000601100;-1;Europe/Moscow
Денисовка;51868;Ростовская;45;Матвеево-Курганский;6102200001900;-1;Europe/Moscow
Пшизов;16745;Адыгея;61;Шовгеновский;0100700002300;-1;Europe/Moscow
Будище;49565;Курская;62;Большесолдатский;4600300002100;0;Europe/Moscow
Бараново;36064;Тульская;37;Ясногорский;7102500001100;-1;Europe/Moscow
Гололобовка;61735;Тамбовская;58;Мичуринский;6800800001900;0;Europe/Moscow
Великодворская;61712;Вологодская;51;Верховажский;3500700000200;0;Europe/Moscow
Огородный;52376;Краснодарский;7;Приморско-Ахтарский;2302800004100;0;Europe/Moscow
Болховское;32814;Липецкая;60;Задонский;4800900001300;-1;Europe/Moscow
"Новый Заган";47009;Бурятия;12;Мухоршибирский;0301400001300;0;Asia/Irkutsk
Афанасово;48385;Московская;9;Мытищи;5000004408200;-1;Europe/Moscow
Канчалан;32068;Чукотский;83;Анадырский;8700900000300;0;Asia/Anadyr
Раздольное;44737;Алтайский;2;Родинский;2203800001300;0;Asia/Barnaul
Барагаш;75863;Алтай;25;Шебалинский;0401100000200;0;Asia/Omsk
Кузяево;1695;Московская;9;Раменский;5002800011000;-1;Europe/Moscow
Восточный;23806;Тульская;37;Ефремовский;7101000022600;-1;Europe/Moscow
Рахманово;51125;Московская;9;Пушкинский;5002700007200;-1;Europe/Moscow
Татарка;53373;Курская;62;Дмитриевский;4600600003100;-1;Europe/Moscow
Туим;33560;Хакасия;74;Ширинский;1900900003100;0;Asia/Krasnoyarsk
Степановское;15441;Московская;9;Красногорск;5000004902700;-1;Europe/Moscow
Усолье;566;Пермский;22;Усольский;5902400100000;-1;Asia/Yekaterinburg
Озерки;41600;Рязанская;41;Сараевский;6201700010200;-1;Europe/Moscow
Андреевский;35475;Тюменская;52;Тюменский;7200100000200;0;Asia/Yekaterinburg
Алыгджер;45976;Иркутская;4;Нижнеудинский;3801600000400;0;Asia/Irkutsk
Ревино;60172;Московская;9;Волоколамский;5000300016900;-1;Europe/Moscow
Жельцы;31920;Ленинградская;26;Лужский;4701300058200;-1;Europe/Moscow
Жако;43580;Карачаево-Черкесская;80;Хабезский;0900900000500;-1;Europe/Moscow
Марынычев;30333;Белгородская;16;Красногвардейский;3101200004700;-1;Europe/Moscow
Поречье;54148;Сахалинская;20;Углегорский;6501500001100;0;Asia/Sakhalin
Ошья;43651;Пермский;22;Куединский;5901100001500;-1;Asia/Yekaterinburg
"Ладожское Озеро";62228;Ленинградская;26;Всеволожский;4700500006400;0;Europe/Moscow
Орловка;45270;Башкортостан;27;Учалинский;0204600000900;0;Asia/Yekaterinburg
"Нижний Архыз";1141;Карачаево-Черкесская;80;Зеленчукский;0900300001100;-1;Europe/Moscow
Подпорожье;976;Ленинградская;26;Подпорожский;4701400100000;-1;Europe/Moscow
Мостиздах;37589;"Северная Осетия - Алания";79;Дигорский;1500400000300;-1;Europe/Moscow
Восточный;45610;Волгоградская;40;Новоаннинский;3402100005600;0;Europe/Volgograd
"Русский Акташ";36363;Татарстан;39;Альметьевский;1600800007400;0;Europe/Moscow
Брянка;51833;Красноярский;13;Северо-Енисейский;2403500000200;0;Asia/Krasnoyarsk
Муханово;60040;Московская;9;Сергиево-Посадский;5003000016500;-1;Europe/Moscow
Берегаево;55219;Томская;53;Тегульдетский;7001400000400;0;Asia/Tomsk
Дзуарикау;33961;"Северная Осетия - Алания";79;Алагирский;1500200000600;-1;Europe/Moscow
Варшавка;34614;Челябинская;3;Карталинский;7400700000500;-1;Asia/Yekaterinburg
Гладковская;35812;Краснодарский;7;Крымский;2301800002300;-1;Europe/Moscow
"Старый Редкодуб";30744;Белгородская;16;Красненский;3101100003800;-1;Europe/Moscow
Старый;30745;Белгородская;16;Волоконовский;3100600007200;-1;Europe/Moscow
Верхний-Нойбер;54582;Чеченская;71;Гудермесский;2000500000900;0;Europe/Moscow
Анапская;2627;Краснодарский;7;Анапский;2300300000300;-1;Europe/Moscow
Налобино;49591;Красноярский;13;Рыбинский;2403300002300;0;Asia/Krasnoyarsk
Андрейково;37925;Свердловская;24;Артинский;6600400000400;-1;Asia/Yekaterinburg
Бараты;57893;Бурятия;12;Селенгинский;0301800000200;0;Asia/Irkutsk
Черновское;43604;Пермский;22;Большесосновский;5900400008000;-1;Asia/Yekaterinburg
"Сосновая Роща";37843;Краснодарский;7;Абинский;2300200004400;-1;Europe/Moscow
"Белые Берега";2309;Брянская;29;Брянск;3200000100200;-1;Europe/Moscow
Гусёнки;57648;Московская;9;Талдомский;5003500004400;-1;Europe/Moscow
Кобляково;50174;Иркутская;4;Братский;3800500002300;0;Asia/Irkutsk
Монетный;13377;Свердловская;24;Березовский;6600000301200;-1;Asia/Yekaterinburg
Терекское;42554;Кабардино-Балкарская;78;Терский;0700600002300;0;Europe/Moscow
Одесское;715;Омская;15;Одесский;5501900000100;0;Asia/Omsk
Коломыцево;30151;Белгородская;16;Прохоровский;3101500005800;-1;Europe/Moscow
Лишенино;58707;Московская;9;Дмитровский;5000500021700;-1;Europe/Moscow
Кукеты;52935;Пермский;22;Верещагинский;5900500000600;-1;Asia/Yekaterinburg
Ивановское;52931;Пермский;22;Ильинский;5900800016100;0;Asia/Yekaterinburg
Калмычек;48351;Воронежская;63;Панинский;3602200003000;-1;Europe/Moscow
Лукино;42675;Москва;81;Новофедоровское;7701300001800;-1;Europe/Moscow
Никольский;31852;Башкортостан;27;Бирский;0201300100100;0;Asia/Yekaterinburg
Гремячий;51267;Вологодская;51;Тотемский;3502000028200;0;Europe/Moscow
Репенка;30626;Белгородская;16;Алексеевский;3100200007600;-1;Europe/Moscow
Мескеты;36336;Чеченская;71;Ножай-Юртовский;2000900003100;0;Europe/Moscow
Сказ;51616;Челябинская;3;Нязепетровский;7403600002000;0;Asia/Yekaterinburg
"станции Манихино";60417;Московская;9;Истра;5000900058500;-1;Europe/Moscow
Константиново;22884;Московская;9;Раменский;5002800009600;-1;Europe/Moscow
Перепечино;16932;Московская;9;Солнечногорский;5003300010400;-1;Europe/Moscow
Пчевжа;35055;Ленинградская;26;Киришский;4700900002500;-1;Europe/Moscow
Шевченково;43649;Крым;90;Бахчисарайский;9100100006200;-1;Europe/Simferopol
Фоминское;60826;Московская;9;Талдомский;5003500017200;-1;Europe/Moscow
Кротково;49967;Ульяновская;70;Сенгилеевский;7301500000800;0;Europe/Ulyanovsk
Новоподклетное;47654;Воронежская;63;Рамонский;3602600004200;-1;Europe/Moscow
Нагибина;51092;Свердловская;24;Пышминский;6602000001800;-1;Asia/Yekaterinburg
Таремское;32873;Нижегородская;67;Павловский;5203200007700;-1;Europe/Moscow
"Кривая Лука";75010;Ростовская;45;Усть-Донецкий;6104000001800;0;Europe/Moscow
"Старое Село";50521;Смоленская;65;Сафоновский;6701800018500;0;Europe/Moscow
Манино;47428;Воронежская;63;Калачеевский;3601100001700;0;Europe/Moscow
Филипповичи;60825;Московская;9;Зарайск;5000004604000;-1;Europe/Moscow
Антипина;52904;Пермский;22;Красновишерский;5901300000200;0;Asia/Yekaterinburg
"Сколково инновационного центра";15881;Москва;81;Москва;7700000043000;-1;Europe/Moscow
"Ясашная Ташла";37070;Ульяновская;70;Тереньгульский;7301900003400;0;Europe/Ulyanovsk
Забелинская;63091;Архангельская;66;Котласский;2900800009300;0;Europe/Moscow
Ключевка;63538;Пензенская;69;Городищенский;5800800002800;0;Europe/Moscow
Новоселовка;31648;Ростовская;45;Чертковский;6104300004400;0;Europe/Moscow
Кудашево;48022;Башкортостан;27;Учалинский;0204600004300;0;Asia/Yekaterinburg
Добрушино;38063;Крым;90;Сакский;9101100001600;-1;Europe/Simferopol
Шеклянур;13709;"Марий Эл";32;Медведевский;1200800012500;0;Europe/Moscow
"Старый Заинск";76153;Татарстан;39;Заинский;1602000100700;-1;Europe/Moscow
Филоновская;49172;Волгоградская;40;Новоаннинский;3402100001300;-1;Europe/Volgograd
Петергоф;1210;Санкт-Петербург;82;Петергоф;7800000800000;-1;Europe/Moscow
Камышлов;613;Свердловская;24;Камышлов;6600003000000;-1;Asia/Yekaterinburg
Рудкино;47690;Воронежская;63;Хохольский;3603200003200;-1;Europe/Moscow
Палкино;43406;Костромская;42;Антроповский;4400200012000;0;Europe/Moscow
Таволжанка;30772;Белгородская;16;Новооскольский;3101400009900;-1;Europe/Moscow
Джабык;37405;Челябинская;3;Карталинский;7400700001100;0;Asia/Yekaterinburg
Белово;38283;Челябинская;3;Уйский;7404100000300;0;Asia/Yekaterinburg
Борзыни;37324;Тверская;50;Кувшиновский;6901700001900;0;Europe/Moscow
Мышкино;59006;Московская;9;Можайский;5001800019400;-1;Europe/Moscow
"Гоцатль Большой";35204;Дагестан;21;Хунзахский;0503900001900;0;Europe/Moscow
Солзан;46795;Иркутская;4;Слюдянский;3801800003100;0;Asia/Irkutsk
Черемушка;53738;Иркутская;4;Иркутский;3800100010000;0;Asia/Irkutsk
"Каменный Брод";52416;Волгоградская;40;Ольховский;3402300000800;0;Europe/Volgograd
Пленино;44464;Костромская;42;Нерехтский;4401300012500;-1;Europe/Moscow
Высочки;57224;Московская;9;Талдомский;5003500003500;-1;Europe/Moscow
"Сланцевый Рудник";33787;Саратовская;47;Озинский;6402400001200;0;Europe/Saratov
"Ясная Поляна (Беленихинское с/п)";30946;Белгородская;16;Прохоровский;3101500014000;0;Europe/Moscow
Мальбагуш;77687;Татарстан;39;Азнакаевский;1600300003700;0;Europe/Moscow
Раннее;55640;Оренбургская;5;Ташлинский;5605400002400;0;Asia/Yekaterinburg
Сингерь;49205;Владимирская;17;Вязниковский;3300300014800;-1;Europe/Moscow
Чайковский;563;Пермский;22;Чайковский;5900001200000;-1;Asia/Yekaterinburg
Сосновка;48606;Омская;15;Кормиловский;5501000003500;0;Asia/Omsk
Лесное;58751;Московская;9;Можайский;5001800016100;-1;Europe/Moscow
Гуздырёво;15919;Костромская;42;Костромской;4400100004900;-1;Europe/Moscow
Высоцк;2682;Ленинградская;26;Выборгский;4700600200000;-1;Europe/Moscow
Дроздовка;49542;Удмуртская;48;Алнашский;1800200002000;-1;Europe/Samara
"Мостовая (Двуреченское с/п)";36941;Пермский;22;Пермский;5902000001200;-1;Asia/Yekaterinburg
Ункурда;34534;Челябинская;3;Нязепетровский;7403600002400;-1;Asia/Yekaterinburg
Колыбелка;45963;Воронежская;63;Лискинский;3601500002000;0;Europe/Moscow
Кученяево;55130;Мордовия;68;Ардатовский;1300200002200;0;Europe/Moscow
"Усатова Балка";14407;Краснодарский;7;Анапский;2300300004200;-1;Europe/Moscow
Бердянка;53760;Оренбургская;5;Оренбург;5600000101300;0;Asia/Yekaterinburg
Кержемок;39129;Нижегородская;67;Шатковский;5204800001800;-1;Europe/Moscow
Голынщина;32045;Тамбовская;58;Кирсановский;6800700001800;-1;Europe/Moscow
Подмой;76820;Удмуртская;48;Увинский;1802200004000;-1;Europe/Samara
Попадьино;60024;Московская;9;Дмитровский;5000500032800;-1;Europe/Moscow
Сулость;40019;Ярославская;35;Ростовский;7601400019700;0;Europe/Moscow
Михеево;59102;Московская;9;Раменский;5002800013600;-1;Europe/Moscow
Лукьяновка;39670;Омская;15;Одесский;5501900001200;0;Asia/Omsk
Таманский;33641;Краснодарский;7;Темрюкский;2303300003600;-1;Europe/Moscow
Дубровка;13512;Алтай;25;Майминский;0400300002000;-1;Asia/Omsk
Овчино;59894;Московская;9;Дмитровский;5000500029700;-1;Europe/Moscow
Дракино;36197;Воронежская;63;Лискинский;3601500001300;-1;Europe/Moscow
"Ключ жизни";37734;Липецкая;60;Елецкий;4800800004000;-1;Europe/Moscow
Беликов;44215;Краснодарский;7;Славянский;2303000000500;-1;Europe/Moscow
Вельмино;57293;Тульская;37;Узловский;7102200001800;0;Europe/Moscow
Щурово;45622;Московская;9;Коломна;5000002714600;-1;Europe/Moscow
Крым;31257;Ростовская;45;Мясниковский;6102600001100;-1;Europe/Moscow
Победа;78007;Алтайский;2;Целинный;2205800001300;0;Asia/Barnaul
Калининская;49302;Ростовская;45;Цимлянский;6104200000800;0;Europe/Moscow
Меняйлово;30345;Белгородская;16;Алексеевский;3100200005600;-1;Europe/Moscow
Боцманово;51865;Ростовская;45;Неклиновский;6102700001600;-1;Europe/Moscow
Образцово;44965;Орловская;36;Орловский;5700100016900;-1;Europe/Moscow
"Красный Пахарь";47921;Ставропольский;19;Минераловодский;2601700001400;-1;Europe/Moscow
Новоровенецкий;14324;Ростовская;45;Красносулинский;6101900004500;0;Europe/Moscow
Маймеры;37348;Ярославская;35;Угличский;7601700025200;0;Europe/Moscow
Марковское;44990;Вологодская;51;Сокольский;3501700000700;0;Europe/Moscow
Заречное;50895;Крым;90;Симферопольский;9101200001600;-1;Europe/Simferopol
Заветенский;53512;Курская;62;Конышевский;4601000002900;-1;Europe/Moscow
Подольниха;13305;Московская;9;Мытищи;5000004403800;-1;Europe/Moscow
Багдарин;2427;Бурятия;12;"Баунтовский эвенкийский";0300200000100;0;Asia/Irkutsk
Среднеуранский;48977;Оренбургская;5;Новосергиевский;5602000004800;0;Asia/Yekaterinburg
Уманский;31073;Краснодарский;7;Ленинградский;2302200003700;-1;Europe/Moscow
Воскресеновка;29890;Белгородская;16;Чернянский;3101900001400;-1;Europe/Moscow
Александровское;37907;Свердловская;24;Красноуфимский;6601500000700;-1;Asia/Yekaterinburg
Окулово;43184;Свердловская;24;Каменский;6601300004800;-1;Asia/Yekaterinburg
Елкино;42784;Волгоградская;40;Чернышковский;3403300001500;0;Europe/Volgograd
"Бага Бурул";50239;Калмыкия;46;Ики-Бурульский;0800300000200;0;Europe/Moscow
Медвенка;2668;Курская;62;Медвенский;4601500000100;-1;Europe/Moscow
Новокалиновка;35847;Краснодарский;7;Крымский;2301800006200;-1;Europe/Moscow
"Полярные Зори";2805;Мурманская;43;"Полярные Зори";5100000900000;-1;Europe/Moscow
Узунгулово;48073;Башкортостан;27;Учалинский;0204600006700;0;Asia/Yekaterinburg
Бежецк;1304;Тверская;50;Бежецкий;6900300100000;-1;Europe/Moscow
Ногир;14340;"Северная Осетия - Алания";79;Пригородный;1500900001400;-1;Europe/Moscow
Каштановский;56305;Ростовская;45;Обливский;6102800001200;0;Europe/Moscow
Шереметьево;57910;Рязанская;41;Ряжский;6201500006200;-1;Europe/Moscow
Тюкалинск;1397;Омская;15;Тюкалинский;5503000100000;0;Asia/Omsk
"Большой Унгут";55112;Красноярский;13;Манский;2402500000300;0;Asia/Krasnoyarsk
Новоромановское;37211;Ставропольский;19;Арзгирский;2600500000300;0;Europe/Moscow
Новоберезовское;77836;Забайкальский;49;Шилкинский;7502800002300;0;Asia/Chita
Маклаково;59559;Московская;9;Талдомский;5003500009500;-1;Europe/Moscow
Медвежьегорск;2557;Карелия;73;Медвежьегорский;1000800100000;0;Europe/Moscow
Орово;14722;Ленинградская;26;Всеволожский;4700500009500;-1;Europe/Moscow
"Веселая Лопань";338;Белгородская;16;Белгородский;3102200001600;-1;Europe/Moscow
Коегоща;36148;Новгородская;31;Боровичский;5300300017200;-1;Europe/Moscow
Новоясеновка;30453;Белгородская;16;Ракитянский;3101600004500;-1;Europe/Moscow
Колышлей;2857;Пензенская;69;Колышлейский;5801300000100;-1;Europe/Moscow
"Никольское 2-е";45193;Воронежская;63;Бобровский;3600300002500;0;Europe/Moscow
Бельцово;44034;Приморский;18;Яковлевский;2502600000300;0;Asia/Vladivostok
Лаврентия;15801;Чукотский;83;Чукотский;8700700000100;0;Asia/Anadyr
Шевериха;15285;Московская;9;Клинский;5001100023500;-1;Europe/Moscow
Оськина;61801;Тюменская;52;Голышмановский;7200800002300;0;Asia/Yekaterinburg
Приветный;30582;Белгородская;16;Вейделевский;3100500005100;-1;Europe/Moscow
"Красная Долина";31567;Ленинградская;26;Выборгский;4700600001300;-1;Europe/Moscow
Ширяева;31457;Иркутская;4;Иркутский;3800100006800;-1;Asia/Irkutsk
Михайловское;35838;Краснодарский;7;Северский;2302900003000;-1;Europe/Moscow
Зырянка;1415;"Саха /Якутия/";10;Верхнеколымский;1400900000100;0;Asia/Magadan
Владимировка;75018;Амурская;56;Благовещенский;2800100000400;-1;Asia/Yakutsk
Зубово;13004;Башкортостан;27;Уфимский;0200100002400;-1;Asia/Yekaterinburg
Алхан-Юрт;56373;Чеченская;71;Урус-Мартановский;2001000000200;0;Europe/Moscow
Толчино;62105;Новгородская;31;Солецкий;5301600002100;0;Europe/Moscow
Шагол;13206;Челябинская;3;Челябинск;7400000107700;-1
Ношуль;45431;Коми;1;Прилузский;1101000003400;0;Europe/Moscow
Хабоцкое;49547;Тверская;50;Краснохолмский;6901600019300;0;Europe/Moscow
Парголово;1213;Санкт-Петербург;82;Санкт-Петербург;7800000002200;-1;Europe/Moscow
Богданович;1373;Свердловская;24;Богдановичский;6600800100000;-1;Asia/Yekaterinburg
Гремяча;52883;Пермский;22;Осинский;5901600000700;-1;Asia/Yekaterinburg
Кубаревка;58349;Московская;9;Можайский;5001800015000;-1;Europe/Moscow
"Сосницы (Любницкое с/п)";76396;Новгородская;31;Валдайский;5300400015000;0;Europe/Moscow
Щельпино;35369;Московская;9;Воскресенский;5000400008600;-1;Europe/Moscow
Шилова;43207;Свердловская;24;Каменский;6601300007900;-1;Asia/Yekaterinburg
Катырева;46705;Свердловская;24;Ачитский;6600500002900;-1;Asia/Yekaterinburg
Бортницы;56164;Московская;9;Клинский;5001100003100;-1;Europe/Moscow
Турнаево;2002;Новосибирская;23;Болотнинский;5400400003100;0;Asia/Novosibirsk
Подгорское;30550;Белгородская;16;Красногвардейский;3101200006100;-1;Europe/Moscow
"Красная Слободка";47806;Орловская;36;Глазуновский;5700400003100;-1;Europe/Moscow
"Аксентис (Николо-Погостинский с/с)";47330;Нижегородская;67;Городецкий;5202000000900;-1;Europe/Moscow
Нарынка;13458;Московская;9;Клинский;5001100024300;-1;Europe/Moscow
Сельменево;60449;Московская;9;Лотошинский;5001500009800;-1;Europe/Moscow
Туменское;60763;Московская;9;Коломна;5000002713000;-1;Europe/Moscow
Телятинки;49422;Тульская;37;Киреевский;7101400015300;-1;Europe/Moscow
Гвоздевка;45537;Омская;15;Москаленский;5501400000700;0;Asia/Omsk
Куртниково;58622;Московская;9;Истра;5000900057900;-1;Europe/Moscow
Дубечино;57690;Московская;9;Ступино;5000005421800;-1;Europe/Moscow
Кировский;30122;Белгородская;16;Ивнянский;3100900001700;-1;Europe/Moscow
"Большая Арешевка";37187;Дагестан;21;Кизлярский;0502000000500;0;Europe/Moscow
Колебино;44511;Костромская;42;Костромской;4400100010400;-1;Europe/Moscow
Лермонтово;61844;Амурская;56;Серышевский;2801600002600;0;Asia/Yakutsk
Чернореченский;36484;Ивановская;8;Ивановский;3700100019700;0;Europe/Moscow
Николо-Хованское;1252;Москва;81;Сосенское;7701700001400;-1;Europe/Moscow
"Мебельной Фабрики";34097;Московская;9;Мытищи;5000004405500;-1;Europe/Moscow
Захаровка;55926;Липецкая;60;Воловский;4800200003000;0;Europe/Moscow
Кугей;48493;Ростовская;45;Азовский;6100200004900;0;Europe/Moscow
Кирово;36540;Курганская;28;Мишкинский;4501300002000;-1;Asia/Yekaterinburg
Фёдоровка;43769;Орловская;36;Покровский;5701800015200;-1;Europe/Moscow
Аршаново;61904;Хакасия;74;Алтайский;1900200000300;0;Asia/Krasnoyarsk
Черемушки;43882;Смоленская;65;Вяземский;6700300030500;-1;Europe/Moscow
Киселево;37624;Ростовская;45;Красносулинский;6101900002900;0;Europe/Moscow
Розовка;33349;Омская;15;Омский;5502100007700;-1;Asia/Omsk
Бичур;46301;Свердловская;24;Артемовский;6600300000500;-1;Asia/Yekaterinburg
Поддубное;46501;Воронежская;63;Россошанский;3602800007100;-1;Europe/Moscow
Елшанка;45619;Ульяновская;70;Тереньгульский;7301900000900;0;Europe/Ulyanovsk
Майкопское;23802;Краснодарский;7;Гулькевичский;2300900007700;-1;Europe/Moscow
Хязельки;62571;Ленинградская;26;Всеволожский;4700500013300;0;Europe/Moscow
Пилюгино;57145;Саратовская;47;Балтайский;6400800002200;0;Europe/Saratov
Парбиг;31061;Томская;53;Бакчарский;7000400001500;0;Asia/Tomsk
"Старый Утямыш";75638;Татарстан;39;Черемшанский;1604200003800;0;Europe/Moscow
Бухолово;22870;Владимирская;17;Владимир;3300000101200;0;Europe/Moscow
Леденгск;61885;Костромская;42;Павинский;4401600004000;0;Europe/Moscow
Дивногорск;845;Красноярский;13;Дивногорск;2400000300000;0;Asia/Krasnoyarsk
Вознесенская;33334;Краснодарский;7;Лабинский;2302100000900;-1;Europe/Moscow
Нежинка;13220;Оренбургская;5;Оренбургский;5601900002400;-1;Asia/Yekaterinburg
Иванчиково;57780;Московская;9;Зарайск;5000004609300;-1;Europe/Moscow
Сидоренково;38128;Кемеровская;54;Беловский;4200200004700;0;Asia/Novokuznetsk
Учейкино;56010;"Марий Эл";32;Волжский;1200200007800;0;Europe/Moscow
Мольково;56244;Смоленская;65;Кардымовский;6701100009000;0;Europe/Moscow
Канаши;43312;Курганская;28;Шадринский;4502100003300;-1;Asia/Yekaterinburg
Нижнекамышинка;56913;Ростовская;45;Миллеровский;6102300007800;0;Europe/Moscow
Винокурова;36420;Тюменская;52;Тобольский;7201700002600;-1;Asia/Yekaterinburg
